t,drain_voltage,drain_current,drain_resistance,gate_voltage,gate_current
1762288808.6119344,0.0500133,-2.85327e-10,175284.14766215606,0.999985,2.14113e-07
1762288809.6359522,0.0500142,-3.33309e-10,150053.5539094354,0.999985,2.14048e-07
1762288810.6588514,0.0500134,-3.41475e-10,146462.8450106157,0.999985,2.13286e-07
1762288811.6827748,0.0500139,-2.63691e-10,189668.58937165092,0.999985,2.17005e-07
1762288812.7065656,0.0500117,-3.85857e-10,129612.00652055035,0.999985,2.17066e-07
1762288813.7298086,0.0500104,-2.56872e-10,194689.9623158616,0.999982,2.14981e-07
1762288814.7537034,0.0500107,-3.67427e-10,136110.57434538016,0.999982,2.15967e-07
1762288815.7767873,0.050012,-3.07333e-10,162729.02682107032,0.99998,2.1404e-07
1762288816.8007746,0.050012,-3.07596e-10,162589.89063576897,0.999981,2.14457e-07
1762288817.8242724,0.0500157,-3.6428e-10,137300.1537279016,0.999985,2.1682e-07
1762288818.8476985,0.0500134,-2.59316e-10,192866.6183343874,0.999982,2.16537e-07
1762288819.8709998,0.050012,-3.86798e-10,129297.46275833898,0.999985,2.15163e-07
1762288820.894735,0.0500104,-2.6195e-10,190915.82363046383,0.999982,2.1398e-07
1762288822.7498248,0.0500075,-3.03698e-10,164661.9338948561,0.999985,2.16612e-07
1762288823.773415,0.0500121,-3.29709e-10,151685.57728178482,0.999986,2.14143e-07
1762288824.796896,0.0500135,-2.61891e-10,190970.67100434913,0.999984,2.15986e-07
1762288825.8202393,0.0500138,-3.86953e-10,129250.32239057455,0.999981,2.11918e-07
1762288826.844025,0.0500131,-2.57528e-10,194204.5136839489,0.999983,2.15651e-07
1762288827.8673952,0.0500124,-3.59559e-10,139093.72314418494,0.999984,2.14625e-07
1762288828.890891,0.0500136,-3.02684e-10,165233.70908273975,0.999985,2.13202e-07
1762288829.9147074,0.0500094,-3.10111e-10,161262.90263808766,0.999986,2.15534e-07
1762288830.9375525,0.0500112,-3.5187e-10,142129.76383323385,0.999987,2.13871e-07
1762288831.9619226,0.0500117,-2.67375e-10,187047.03132304814,0.999987,2.15927e-07
1762288832.9853168,0.0500121,-3.85046e-10,129886.03959007494,0.999985,2.15816e-07
1762288834.0086417,0.0500103,-2.56634e-10,194870.1263277664,0.999984,2.17987e-07
1762288835.0323665,0.0500095,-3.74854e-10,133410.60786332813,0.999982,2.17454e-07
1762288836.0557258,0.0500118,-2.81966e-10,177368.19332827366,0.999983,2.16257e-07
1762288837.0797248,0.0500113,-3.34418e-10,149547.27317309476,0.999985,2.1546e-07
1762288838.9346395,0.0500128,-3.63183e-10,137706.88606019557,0.999986,2.12698e-07
